Date,IV on 6m EUR/USD Options Mid Price,SMAVG (50),SMAVG (100),SMAVG (250)
2012-08-31,10.67,10.8611,11.47863,12.84302
2012-08-30,10.845,10.8829,11.48645,12.86084
2012-08-29,10.79,10.9007,11.4918,12.87568
2012-08-28,10.38,10.91745,11.50012,12.89444
2012-08-27,10.22,10.9443,11.51258,12.91552
2012-08-24,10.155,10.9863,11.52435,12.93848
2012-08-23,10.03,11.03495,11.53578,12.96151
2012-08-22,10.215,11.08835,11.55015,12.98058
2012-08-21,10.27,11.13705,11.55978,12.99853
2012-08-20,10.315,11.19115,11.56515,13.01914
2012-08-17,10.295,11.24235,11.56942,13.0368
2012-08-16,10.3,11.29415,11.57452,13.05048
2012-08-15,10.49,11.33975,11.58088,13.06276
2012-08-14,10.235,11.39295,11.58385,13.07336
2012-08-13,10.205,11.45505,11.58908,13.08524
2012-08-10,10.23,11.51815,11.59527,13.09762
2012-08-09,10.27,11.58375,11.6031,13.11054
2012-08-08,10.285,11.6476,11.61238,13.12405
2012-08-07,10.22,11.7096,11.62088,13.13768
2012-08-06,10.4,11.76425,11.6307,13.15144
2012-08-03,10.52,11.81265,11.63865,13.16498
2012-08-02,11.2825,11.86445,11.64612,13.17853
2012-08-01,11.415,11.89925,11.6483,13.1892
2012-07-31,11.365,11.93575,11.6505,13.19698
2012-07-30,11.3,11.95715,11.65195,13.20483
2012-07-27,11.12,11.98635,11.65353,13.21326
2012-07-26,11.175,12.03195,11.65802,13.22479
2012-07-25,11.705,12.06955,11.66123,13.23873
2012-07-24,11.765,12.09025,11.66285,13.25027
2012-07-23,11.335,12.1074,11.66568,13.26135
2012-07-20,10.65,12.1252,11.66938,13.27373
2012-07-19,10.44,12.1432,11.68007,13.28575
2012-07-18,10.6,12.16395,11.69118,13.29927
2012-07-17,10.97,12.18785,11.70205,13.30975
2012-07-16,11.07,12.19605,11.70685,13.31921
2012-07-13,11.24,12.19605,11.7105,13.32747
2012-07-12,11.5125,12.18625,11.7098,13.33465
2012-07-11,11.2575,12.1687,11.70635,13.33944
2012-07-10,11.22,12.16175,11.70837,13.34516
2012-07-09,11.1975,12.15125,11.71163,13.34963
2012-07-06,11.345,12.1391,11.71807,13.35412
2012-07-05,10.925,12.1241,11.72717,13.35917
2012-07-04,11.01,12.1214,11.7425,13.36723
2012-07-03,11.015,12.12025,11.75712,13.37695
2012-07-02,11.0425,12.12205,11.76822,13.38753
2012-06-29,10.935,12.1269,11.7758,13.39818
2012-06-28,11.74,12.1288,11.78765,13.40774
2012-06-27,11.6,12.1173,11.78683,13.41343
2012-06-26,11.6725,12.1092,11.79107,13.41939
2012-06-25,11.81,12.10205,11.79805,13.42696
2012-06-22,11.76,12.09615,11.80435,13.43355
2012-06-21,11.735,12.09,11.81075,13.43655
2012-06-20,11.6275,12.0829,11.81658,13.43825
2012-06-19,11.7225,12.0828,11.82465,13.44204
2012-06-18,12.32,12.08085,11.83453,13.44495
2012-06-15,12.5875,12.0624,11.83832,13.44517
2012-06-14,12.7,12.0366,11.83782,13.44502
2012-06-13,12.65,12.01195,11.83455,13.44534
2012-06-12,12.975,11.9825,11.8344,13.44688
2012-06-11,12.875,11.93915,11.83237,13.44849
2012-06-08,12.885,11.8965,11.8298,13.45151
2012-06-07,12.58,11.8549,11.82792,13.45397
2012-06-06,13.15,11.822,11.8299,13.45737
2012-06-05,13.34,11.77475,11.82782,13.45686
2012-06-04,13.36,11.7231,11.82407,13.45611
2012-06-01,13.51,11.6724,11.82125,13.45596
2012-05-31,13.4625,11.62245,11.81735,13.45483
2012-05-30,13.385,11.57715,11.81347,13.45549
2012-05-29,12.9525,11.53215,11.81427,13.45652
2012-05-28,12.82,11.49715,11.81818,13.45564
2012-05-25,13.11,11.46465,11.82655,13.45568
2012-05-24,13.0225,11.4278,11.83895,13.45385
2012-05-23,13.24,11.39735,11.8539,13.45122
2012-05-22,12.435,11.36525,11.86557,13.44795
2012-05-21,12.76,11.34675,11.8865,13.44656
2012-05-18,13.4,11.3207,11.91115,13.44534
2012-05-17,13.055,11.2841,11.92908,13.44204
2012-05-16,12.74,11.2529,11.95033,13.44104
2012-05-15,12.6225,11.23545,11.97165,13.44132
2012-05-14,12.225,11.22395,11.99267,13.44286
2012-05-11,11.55,11.21355,12.01783,13.44786
2012-05-10,11.4775,11.21695,12.04975,13.45556
2012-05-09,11.795,11.2184,12.08292,13.46309
2012-05-08,11.38,11.21625,12.1134,13.46953
2012-05-07,11.07,11.21765,12.14735,13.47613
2012-05-04,10.75,11.22495,12.18497,13.4847
2012-05-03,10.635,11.23335,12.22522,13.49317
2012-05-02,10.91,11.244,12.27312,13.50175
2012-05-01,10.695,11.255,12.32317,13.50981
2012-04-30,10.59,11.272,12.37297,13.51967
2012-04-27,10.595,11.29705,12.42145,13.52999
2012-04-26,10.79,11.33025,12.4686,13.54046
2012-04-25,10.9525,11.3636,12.51625,13.54942
2012-04-24,11.105,11.394,12.55827,13.55765
2012-04-23,11.285,11.4144,12.59892,13.56486
2012-04-20,11.03,11.4247,12.6378,13.57292
2012-04-19,11.165,11.4465,12.68275,13.58298
2012-04-18,11.195,11.45635,12.72825,13.59066
2012-04-17,11.315,11.47295,12.77647,13.59712
2012-04-16,11.515,11.49405,12.82647,13.60306
2012-04-13,11.4525,11.51255,12.87495,13.60702
2012-04-12,11.38,11.5315,12.9276,13.61099
2012-04-11,11.6225,11.55025,12.9781,13.61499
2012-04-10,11.625,11.5665,13.02675,13.6178
2012-04-09,11.3975,11.5882,13.0711,13.61971
2012-04-06,11.2975,11.61425,13.11555,13.6225
2012-04-05,11.4675,11.63905,13.15952,13.62527
2012-04-04,11.1775,11.65715,13.20307,13.62736
2012-04-03,10.8075,11.6863,13.24962,13.62943
2012-04-02,10.7425,11.7256,13.29897,13.63348
2012-03-30,10.805,11.7631,13.34692,13.6384
2012-03-29,10.935,11.80095,13.39247,13.64122
2012-03-28,10.7875,11.8378,13.44127,13.64356
2012-03-27,10.7575,11.8809,13.49107,13.64643
2012-03-26,10.825,11.92505,13.53005,13.6495
2012-03-23,11.0125,11.9701,13.57005,13.6522
2012-03-22,11.1975,12.01225,13.60647,13.65407
2012-03-21,11.135,12.0498,13.64325,13.65482
2012-03-20,11.2025,12.0964,13.682,13.65605
2012-03-19,11.195,12.1392,13.7226,13.65666
2012-03-16,11.2675,12.18845,13.7497,13.65744
2012-03-15,11.5,12.2501,13.77327,13.65883
2012-03-14,11.635,12.31045,13.79632,13.65948
2012-03-13,11.51,12.3659,13.82675,13.66066
2012-03-12,11.4575,12.42625,13.8579,13.66228
2012-03-09,11.57,12.5016,13.89307,13.66439
2012-03-08,11.495,12.57405,13.92912,13.66595
2012-03-07,11.8675,12.64775,13.96777,13.66749
2012-03-06,12.0475,12.70785,13.9988,13.6679
2012-03-05,11.705,12.7614,14.02832,13.66653
2012-03-02,11.72,12.8221,14.05875,13.66675
2012-03-01,11.55,12.88255,14.08637,13.66743
2012-02-29,11.6875,12.94745,14.1182,13.67103
2012-02-28,11.45,13.01055,14.14622,13.67426
2012-02-27,11.435,13.07705,14.1794,13.67742
2012-02-24,11.17,13.145,14.21267,13.67911
2012-02-23,11.1675,13.2171,14.25307,13.68273
2012-02-22,11.46,13.30225,14.29875,13.6855
2012-02-21,11.545,13.39135,14.34692,13.68617
2012-02-20,11.8425,13.47395,14.39822,13.68656
2012-02-17,12.255,13.54585,14.4471,13.68487
2012-02-16,12.4575,13.60695,14.48705,13.6821
2012-02-15,12.4725,13.6689,14.52462,13.67951
2012-02-14,12.125,13.72255,14.56342,13.67746
2012-02-13,11.8,13.78345,14.6064,13.67612
2012-02-10,12.12,13.8509,14.65855,13.67606
2012-02-09,11.6575,13.919,14.7078,13.67534
2012-02-08,12.025,14.00015,14.76267,13.67677
2012-02-07,12.37,14.08,14.80577,13.67558
2012-02-06,12.44,14.1589,14.84032,13.67353
2012-02-03,12.4,14.23735,14.87265,13.67045
2012-02-02,12.3175,14.3237,14.8999,13.66721
2012-02-01,12.435,14.40595,14.92227,13.66498
2012-01-31,12.71,14.487,14.95272,13.66257
2012-01-30,12.7,14.554,14.98212,13.66025
2012-01-27,12.5375,14.61685,15.01472,13.65853
2012-01-26,12.3725,14.68,15.04847,13.65741
2012-01-25,12.635,14.749,15.07272,13.6566
2012-01-24,12.7725,14.81295,15.0934,13.65399
2012-01-23,12.6175,14.87235,15.1199,13.65104
2012-01-20,12.6975,14.93075,15.14102,13.64998
2012-01-19,12.7775,14.984,15.1512,13.64872
2012-01-18,12.9425,15.04475,15.15712,13.64845
2012-01-17,12.965,15.10125,15.1591,13.64729
2012-01-16,13.0775,15.13505,15.1615,13.64638
2012-01-13,13.12,15.17,15.16372,13.64578
2012-01-12,13.075,15.2007,15.16712,13.64408
2012-01-11,13.465,15.2367,15.17285,13.64176
2012-01-10,13.3425,15.2676,15.17512,13.63723
2012-01-09,13.6575,15.306,15.1783,13.63427
2012-01-06,14.35,15.31095,15.17957,13.63085
2012-01-05,14.51749,15.29645,15.17515,13.62488
2012-01-04,14.40749,15.2822,15.16947,13.61998
2012-01-03,14.5275,15.2876,15.159,13.61506
2012-01-02,15.225,15.28955,15.147,13.60998
2011-12-30,15.1925,15.28455,15.12882,13.60321
2011-12-29,15.18,15.2842,15.11692,13.59599
2011-12-28,14.8725,15.2878,15.11172,13.58908
2011-12-27,14.725,15.28975,15.1089,13.58372
2011-12-26,14.74,15.29525,15.107,13.57973
2011-12-23,14.7425,15.2954,15.1039,13.57676
2011-12-22,14.795,15.2902,15.09302,13.57412
2011-12-21,14.8425,15.28895,15.08327,13.5719
2011-12-20,14.77499,15.2819,15.06705,13.56891
2011-12-19,14.8325,15.28175,15.05265,13.56578
2011-12-16,14.77499,15.28035,15.03567,13.56434
2011-12-15,15.425,15.28905,15.01827,13.56316
2011-12-14,15.91499,15.29525,14.99112,13.5589
2011-12-13,15.675,15.3025,14.95885,13.55252
2011-12-12,15.4375,15.3225,14.92547,13.54674
2011-12-09,15.31,15.34835,14.8943,13.54199
2011-12-08,15.555,15.36715,14.86727,13.53795
2011-12-07,15.155,15.38035,14.84112,13.53308
2011-12-06,15.17,15.4043,14.82397,13.53037
2011-12-05,15.1725,15.42935,14.80887,13.52674
2011-12-02,15.52499,15.4662,14.7942,13.52368
2011-12-01,15.715,15.4966,14.7722,13.51919
2011-11-30,16.01749,15.5252,14.74667,13.51369
2011-11-29,16.31499,15.53155,14.7174,13.50592
2011-11-28,16.36249,15.52175,14.6899,13.49606
2011-11-25,16.7175,15.50795,14.66085,13.48568
2011-11-24,16.42999,15.4761,14.61877,13.47469
2011-11-23,16.48749,15.4386,14.57607,13.46557
2011-11-22,16.06,15.41845,14.53695,13.45632
2011-11-21,15.8425,15.41025,14.50085,13.4479
2011-11-18,15.695,15.4126,14.46617,13.44121
2011-11-17,15.82249,15.41695,14.43472,13.43341
2011-11-16,15.8325,15.39645,14.4043,13.42737
2011-11-15,15.7425,15.37385,14.37632,13.42271
2011-11-14,15.5375,15.36745,14.35267,13.42056
2011-11-11,15.36,15.3513,14.3336,13.41837
2011-11-10,15.81499,15.3184,14.315,13.41478
2011-11-09,15.76749,15.2695,14.29115,13.40767
2011-11-08,14.655,15.21695,14.2637,13.40059
2011-11-07,14.825,15.18795,14.24867,13.39789
2011-11-04,14.655,15.15745,14.23365,13.39285
2011-11-03,14.875,15.13355,14.21937,13.38829
2011-11-02,15.00999,15.109,14.2069,13.38285
2011-11-01,15.2625,15.08265,14.19322,13.37791
2011-10-31,13.905,15.0506,14.16792,13.37302
2011-10-28,13.625,15.0482,14.15717,13.37337
2011-10-27,13.805,15.05385,14.14745,13.37511
2011-10-26,14.6775,15.05675,14.13305,13.37651
2011-10-25,14.625,15.0304,14.1105,13.3739
2011-10-24,14.975,15.00445,14.08512,13.37115
2011-10-21,15.175,14.9731,14.05992,13.36637
2011-10-20,15.36,14.94965,14.03392,13.35952
2011-10-19,14.96999,14.93565,14.00837,13.35024
2011-10-18,15.0,14.92805,13.98677,13.34329
2011-10-17,14.7475,14.91875,13.96685,13.33842
2011-10-14,14.4825,14.9124,13.95412,13.33571
2011-10-13,14.7325,14.89585,13.94405,13.33375
2011-10-12,14.49,14.8776,13.93032,13.33026
2011-10-11,14.76749,14.8522,13.91947,13.32808
2011-10-10,14.7625,14.82355,13.9021,13.32345
2011-10-07,15.21,14.791,13.8866,13.31848
2011-10-06,15.735,14.7475,13.86317,13.31185
2011-10-05,16.2775,14.687,13.83362,13.30327
2011-10-04,16.67499,14.6152,13.8001,13.2928
2011-10-03,16.73,14.52845,13.76495,13.28119
2011-09-30,16.25,14.44025,13.72935,13.26848
2011-09-29,16.215,14.3674,13.69897,13.25738
2011-09-28,16.35249,14.3019,13.66712,13.24661
2011-09-27,16.4225,14.24365,13.6337,13.23442
2011-09-26,17.015,14.1884,13.59855,13.22231
2011-09-23,17.045,14.1222,13.5614,13.20796
2011-09-22,17.14499,14.0478,13.5264,13.19424
2011-09-21,16.33499,13.96815,13.4858,13.18071
2011-09-20,15.825,13.90325,13.45055,13.17033
2011-09-19,15.67249,13.85805,13.4203,13.15979
2011-09-16,15.125,13.81375,13.38862,13.14892
2011-09-15,14.555,13.76145,13.36182,13.1398
2011-09-14,15.48,13.71355,13.34007,13.13291
2011-09-13,15.64999,13.65545,13.30852,13.12273
2011-09-12,15.96,13.59145,13.27305,13.11141
2011-09-09,15.9125,13.51975,13.2344,13.09791
2011-09-08,14.7975,13.4525,13.19517,13.08472
2011-09-07,14.7025,13.41215,13.1671,13.07604
2011-09-06,15.4225,13.3788,13.13702,13.06605
2011-09-05,14.73,13.3379,13.101,13.05252
2011-09-02,13.715,13.3159,13.07342,13.04171
2011-09-01,13.37,13.3116,13.05137,13.03565
2011-08-31,13.14,13.3128,13.03287,13.03017
2011-08-30,13.20499,13.31045,13.01652,13.02645
2011-08-29,13.3,13.3094,12.99972,13.02243
2011-08-26,13.46,13.30985,12.98172,13.01797
2011-08-25,13.6475,13.3052,12.96192,13.01323
2011-08-24,13.6925,13.3048,12.9393,13.00804
2011-08-23,13.66,13.3038,12.9168,13.00341
2011-08-22,13.785,13.28525,12.89375,12.99938
2011-08-19,13.90749,13.26615,12.8698,12.99305
2011-08-18,13.95,13.24105,12.84687,12.9864
2011-08-17,13.36,13.20935,12.824,12.982
2011-08-16,13.3275,13.1906,12.8097,12.98112
2011-08-15,13.40749,13.1658,12.79557,12.98129
2011-08-12,14.00249,13.14675,12.78135,12.98074
2011-08-11,14.66,13.1182,12.76093,12.97722
2011-08-10,14.59,13.0811,12.73312,12.97081
2011-08-09,14.535,13.0455,12.70692,12.96562
2011-08-08,14.43,13.01495,12.67863,12.96035
2011-08-05,13.655,12.99585,12.65193,12.95467
2011-08-04,13.82,12.99225,12.63427,12.95161
2011-08-03,13.22,12.98305,12.62057,12.94659
2011-08-02,13.335,12.98675,12.61333,12.94383
2011-08-01,13.13499,12.98065,12.60238,12.94147
2011-07-29,13.035,12.9822,12.5896,12.94066
2011-07-28,12.71,12.97885,12.58,12.94027
2011-07-27,12.6875,12.98025,12.5715,12.94132
2011-07-26,12.3375,12.985,12.5609,12.94255
2011-07-25,12.32,13.00145,12.55395,12.9417
2011-07-22,12.6075,13.01845,12.54495,12.941
2011-07-21,12.94,13.03055,12.5345,12.93855
2011-07-20,13.44,13.03235,12.5232,12.93527
2011-07-19,13.66,13.02375,12.5084,12.92945
2011-07-18,13.705,13.0087,12.4897,12.92151
2011-07-15,13.325,13.0006,12.4705,12.91323
2011-07-14,13.1625,13.005,12.45665,12.90691
2011-07-13,13.09,13.00345,12.44518,12.90085
2011-07-12,13.565,12.99785,12.43155,12.89537
2011-07-11,13.4575,12.98255,12.41448,12.8902
2011-07-08,12.51,12.9635,12.3966,12.88642
2011-07-07,12.16,12.9622,12.3874,12.88824
2011-07-06,12.575,12.9666,12.3834,12.89236
2011-07-05,12.45,12.9616,12.37597,12.89495
2011-07-04,12.375,12.95465,12.37278,12.89742
2011-07-01,12.55,12.94905,12.37173,12.89997
2011-06-30,12.78,12.93785,12.3688,12.90015
2011-06-29,13.035,12.92205,12.3627,12.89864
2011-06-28,13.3775,12.89525,12.35217,12.8973
2011-06-27,13.63,12.8641,12.33875,12.89577
2011-06-24,13.5,12.83095,12.32598,12.89355
2011-06-23,13.43,12.79115,12.3148,12.89207
2011-06-22,13.0225,12.75295,12.3076,12.89153
2011-06-21,13.1525,12.7226,12.3039,12.89381
2011-06-20,13.3225,12.69005,12.29975,12.89584
2011-06-17,13.2275,12.6536,12.2958,12.89867
2011-06-16,13.6275,12.61865,12.29047,12.90243
2011-06-15,13.6425,12.5738,12.27915,12.90627
2011-06-14,12.7325,12.5298,12.26605,12.91037
2011-06-13,12.83,12.50225,12.26475,12.91897
2011-06-10,12.6525,12.47345,12.26447,12.9247
2011-06-09,12.365,12.4527,12.26653,12.93168
2011-06-08,12.4225,12.43865,12.2758,12.93902
2011-06-07,12.0875,12.4288,12.28335,12.94592
2011-06-06,12.455,12.42535,12.29505,12.95425
2011-06-03,12.575,12.41595,12.30583,12.95971
2011-06-02,12.805,12.40365,12.31395,12.96537
2011-06-01,12.81,12.38515,12.32043,12.97043
2011-05-31,13.0075,12.36835,12.32765,12.97547
2011-05-30,13.475,12.3423,12.33485,12.97972
2011-05-27,13.475,12.308,12.34007,12.98234
2011-05-26,13.36,12.2763,12.34615,12.986
2011-05-25,13.405,12.2581,12.35495,12.99172
2011-05-24,13.03,12.2399,12.36185,12.9991
2011-05-23,13.2125,12.2241,12.37148,13.00976
2011-05-20,12.8675,12.197,12.38408,13.01997
2011-05-19,12.78,12.18115,12.4002,13.03098
2011-05-18,12.925,12.16275,12.416,13.04055
2011-05-17,13.16,12.1368,12.42995,13.04963
2011-05-16,13.17,12.10645,12.44065,13.05746
2011-05-13,13.2125,12.07145,12.45145,13.06407
2011-05-12,13.03,12.03845,12.46233,13.07063
2011-05-11,13.01,12.01405,12.4754,13.07872
2011-05-10,12.9075,11.99305,12.49008,13.08779
2011-05-09,13.3,11.9707,12.50362,13.09634
2011-05-06,13.545,11.9404,12.5147,13.10063
2011-05-05,13.085,11.9083,12.52328,13.10543
2011-05-04,12.81,11.8869,12.53582,13.11581
2011-05-03,12.8,11.86525,12.54848,13.12334
2011-05-02,12.505,11.8464,12.55898,13.12933
2011-04-29,12.445,11.8297,12.5716,13.13617
2011-04-28,12.38,11.8126,12.58685,13.14287
2011-04-27,12.325,11.8002,12.60455,13.14627
2011-04-26,12.1025,11.79035,12.62305,13.15123
2011-04-25,12.095,11.7909,12.64157,13.1589
2011-04-22,11.99,11.7944,12.66232,13.16607
2011-04-21,11.99,11.79975,12.67988,13.17728
2011-04-20,11.695,11.80335,12.7031,13.1915
2011-04-19,11.82,11.8091,12.73283,13.19893
2011-04-18,11.9725,11.8134,12.76667,13.20315
2011-04-15,11.51,11.821,12.79685,13.20416
2011-04-14,11.52,11.83845,12.82638,13.2066
2011-04-13,11.505,11.86225,12.85155,13.20893
2011-04-12,11.525,11.8852,12.87648,13.21301
2011-04-11,11.5,11.90945,12.90102,13.21695
2011-04-08,11.48,11.938,12.92167,13.21815
2011-04-07,11.385,11.9623,12.94203,13.21965
2011-04-06,11.4425,11.9845,12.96332,13.22191
2011-04-05,11.355,12.0023,12.98665,13.22148
2011-04-04,11.39,12.02725,13.0135,13.2213
2011-04-01,11.615,12.0555,13.03953,13.22134
2011-03-31,11.6625,12.08035,13.06398,13.22038
2011-03-30,11.93,12.11295,13.0889,13.21802
2011-03-29,11.915,12.1379,13.10985,13.21397
2011-03-28,11.985,12.16475,13.13008,13.21001
2011-03-25,11.96,12.1957,13.14802,13.20659
2011-03-24,11.88,12.22425,13.16305,13.20465
2011-03-23,11.97,12.2557,13.17465,13.20361
2011-03-22,11.705,12.28695,13.18727,13.202
2011-03-21,11.76,12.3274,13.20805,13.20106
2011-03-18,11.89,12.37215,13.23115,13.1997
2011-03-17,12.45,12.416,13.25218,13.19825
2011-03-16,12.495,12.4518,13.26628,13.19474
2011-03-15,12.24,12.4838,13.28078,13.19144
2011-03-14,11.8575,12.51885,13.29447,13.18944
2011-03-11,12.075,12.57115,13.3111,13.18923
2011-03-10,11.86,12.61925,13.32588,13.18858
2011-03-09,11.6275,12.66925,13.34317,13.18886
2011-03-08,11.6425,12.7231,13.3635,13.19079
2011-03-07,11.42,12.77485,13.3848,13.18956
2011-03-04,11.5625,12.83145,13.40613,13.19011
2011-03-03,11.81,12.8862,13.42525,13.18918
2011-03-02,11.96,12.93675,13.44238,13.186
2011-03-01,11.79,12.9871,13.45582,13.18154
2011-02-28,11.785,13.03655,13.47188,13.17902
2011-02-25,11.94,13.089,13.4883,13.1768
2011-02-24,12.015,13.13825,13.50505,13.17414
2011-02-23,11.7275,13.18475,13.52252,13.1714
2011-02-22,11.8575,13.2317,13.54265,13.17109
2011-02-21,11.67,13.27155,13.55597,13.17126
2011-02-18,11.59,13.3135,13.56882,13.17206
2011-02-17,11.76,13.3611,13.58138,13.1739
2011-02-16,11.8325,13.4089,13.5921,13.17534
2011-02-15,12.13,13.45575,13.60312,13.17641
2011-02-14,12.27,13.49225,13.61003,13.17704
2011-02-11,12.2575,13.53025,13.61318,13.17752
2011-02-10,12.17,13.56,13.61675,13.17755
2011-02-09,11.9825,13.60285,13.62132,13.17865
2011-02-08,12.035,13.65655,13.62355,13.1798
2011-02-07,12.3525,13.71995,13.6236,13.18087
2011-02-04,12.3825,13.7727,13.62035,13.18026
2011-02-03,12.71,13.8143,13.61852,13.18019
2011-02-02,12.6525,13.84085,13.61143,13.17867
2011-02-01,12.7375,13.86775,13.607,13.17736
2011-01-31,12.9275,13.8926,13.60163,13.17505
2011-01-28,12.695,13.90535,13.5942,13.17314
2011-01-27,12.495,13.92175,13.59,13.17252
2011-01-26,12.3325,13.94215,13.58855,13.17236
2011-01-25,12.6025,13.971,13.59058,13.17339
2011-01-24,12.8025,13.99975,13.59107,13.17336
2011-01-21,12.8575,14.02355,13.58508,13.17397
2011-01-20,13.2925,14.0476,13.57895,13.17524
2011-01-19,13.1775,14.06485,13.57452,13.17247
2011-01-18,13.2575,14.0818,13.57415,13.16718
2011-01-17,13.5325,14.0954,13.57528,13.16091
2011-01-14,13.3875,14.10035,13.57265,13.15469
2011-01-13,13.4525,14.10185,13.57,13.14894
2011-01-12,13.5325,14.0936,13.56605,13.14225
2011-01-11,13.7275,14.0876,13.56365,13.13576
2011-01-10,13.9975,14.0887,13.55855,13.12875
2011-01-07,14.0825,14.09015,13.54867,13.11976
2011-01-06,14.24,14.08835,13.53675,13.11018
2011-01-05,14.095,14.08075,13.52,13.10074
2011-01-04,13.9925,14.07775,13.50435,13.09199
2011-01-03,14.4725,14.0701,13.49187,13.08188
2010-12-31,14.48,14.05105,13.47647,13.06963
2010-12-30,14.36,14.0325,13.46105,13.05736
2010-12-29,14.32,14.0171,13.44718,13.04408
2010-12-28,14.23,14.0039,13.43392,13.03208
2010-12-27,14.25,13.99475,13.41288,13.0206
2010-12-24,14.3,13.9808,13.39182,13.0095
2010-12-23,14.3375,13.9643,13.36878,12.99958
2010-12-22,14.4775,13.948,13.3466,12.99013
2010-12-21,14.2625,13.92455,13.32168,12.98018
2010-12-20,14.4075,13.9072,13.2958,12.97177
2010-12-17,14.4025,13.8876,13.26807,12.96462
2010-12-16,14.34,13.87185,13.2415,12.95883
2010-12-15,14.075,13.8603,13.21457,12.95323
2010-12-14,13.85,13.8536,13.19102,12.94879
2010-12-13,13.7675,13.8404,13.17525,12.94531
2010-12-10,13.97,13.82415,13.1627,12.9419
2010-12-09,14.15,13.80165,13.15265,12.93799
2010-12-08,14.175,13.7753,13.14305,12.93333
2010-12-07,13.955,13.7505,13.13352,12.92863
2010-12-06,14.17,13.7278,13.12465,12.92455
2010-12-03,13.745,13.6961,13.11308,12.91836
2010-12-02,14.3125,13.6735,13.10157,12.91404
2010-12-01,14.6675,13.6398,13.08247,12.90767
2010-11-30,15.205,13.59055,13.0628,12.89921
2010-11-29,14.99,13.52725,13.0407,12.88983
2010-11-26,14.4625,13.468,13.02155,12.88057
2010-11-25,14.0375,13.42275,13.00823,12.87341
2010-11-24,13.9975,13.382,13.0008,12.8674
2010-11-23,13.98,13.34625,12.99675,12.864
2010-11-22,13.565,13.31065,12.99355,12.8602
2010-11-19,13.515,13.28305,12.9982,12.85771
2010-11-18,13.515,13.25825,13.00472,12.85529
2010-11-17,13.775,13.23495,13.01545,12.85251
2010-11-16,14.04,13.21015,13.02437,12.84902
2010-11-15,13.9925,13.1824,13.0328,12.84553
2010-11-12,14.06,13.1466,13.0355,12.84434
2010-11-11,14.155,13.1103,13.03887,12.84341
2010-11-10,14.025,13.0842,13.03932,12.84166
2010-11-09,13.9375,13.0665,13.04055,12.83789
2010-11-08,13.78,13.05515,13.04288,12.83478
2010-11-05,13.4625,13.04495,13.04327,12.83214
2010-11-04,13.04,13.03815,13.04855,12.832
2010-11-03,13.2325,13.0385,13.05885,12.83303
2010-11-02,13.7825,13.0397,13.06722,12.8313
2010-11-01,14.07,13.0284,13.0701,12.82738
2010-10-29,13.9925,13.0072,13.0707,
2010-10-28,13.86,12.98515,13.07467,
2010-10-27,13.945,12.95925,13.08397,
2010-10-26,13.61,12.93095,13.09702,
2010-10-25,13.52,12.91365,13.11788,
2010-10-22,13.5525,12.9019,13.14032,
2010-10-21,13.59,12.8896,13.161,
2010-10-20,13.66,12.87725,13.17682,
2010-10-19,13.7725,12.86395,13.19217,
2010-10-18,13.5525,12.831,13.20562,
2010-10-15,13.475,12.80285,13.21832,
2010-10-14,13.5225,12.77325,13.2321,
2010-10-13,13.305,12.7452,13.2474,
2010-10-12,13.395,12.7188,13.26713,
2010-10-11,13.4275,12.6844,13.28362,
2010-10-08,13.615,12.64855,13.29307,
2010-10-07,13.7625,12.61115,13.30437,
2010-10-06,13.74,12.56885,13.32355,
2010-10-05,13.19,12.52845,13.33307,
2010-10-04,12.955,12.5101,13.34415,
2010-10-01,12.845,12.50125,13.35675,
2010-09-30,12.8325,12.50365,13.3695,
2010-09-29,12.935,12.5108,13.37348,
2010-09-28,12.82,12.51655,13.37978,
2010-09-27,12.585,12.5215,13.39178,
2010-09-24,12.615,12.53005,13.4048,
2010-09-23,12.6275,12.52965,13.42657,
2010-09-22,12.205,12.52515,13.45575,
2010-09-21,12.04,12.53505,13.46922,
2010-09-20,12.0275,12.55415,13.47758,
2010-09-17,12.2,12.5751,13.47955,
2010-09-16,12.0,12.5937,13.47875,
2010-09-15,12.21,12.6196,13.47978,
2010-09-14,12.2,12.64725,13.48293,
2010-09-13,12.185,12.67645,13.48602,
2010-09-10,12.275,12.71335,13.48217,
2010-09-09,12.35,12.7512,13.47797,
2010-09-08,12.535,12.79595,13.47398,
2010-09-07,12.6525,12.8386,13.46198,
2010-09-06,12.2025,12.8832,13.44855,
2010-09-03,12.245,12.9244,13.44053,
2010-09-02,12.85,12.96745,13.43182,
2010-09-01,13.14,12.99445,13.41405,
2010-08-31,13.37,13.0146,13.39182,
2010-08-30,13.27,13.0306,13.36738,
2010-08-27,13.1225,13.0416,13.34597,
2010-08-26,13.0575,13.05895,13.3295,
2010-08-25,13.2925,13.0792,13.31512,
2010-08-24,13.2175,13.09475,13.29788,
2010-08-23,13.01,13.1118,13.2804,
2010-08-20,12.89,13.1342,13.2645,
2010-08-19,12.565,13.1642,13.25087,
2010-08-18,12.53,13.2087,13.24095,
2010-08-17,12.745,13.2631,13.23235,
2010-08-16,12.9325,13.3221,13.2223,
2010-08-13,12.9375,13.37875,13.21103,
2010-08-12,12.9725,13.4324,13.20078,
2010-08-11,12.995,13.4764,13.19035,
2010-08-10,12.125,13.5204,13.1815,
2010-08-09,12.145,13.58025,13.1736,
